MedianBat,MedianGps,ShapeBat,ShapeGps,SuccessRate,ValidRate,PosteriorWeight
8,21,0.7,0.8,0.845588,0.0136,3.86249e-05
8,22,0.7,0.8,0.893617,0.0188,4.71263e-05
8,23,0.7,0.8,0.867647,0.0204,4.45235e-05
8,24,0.7,0.8,0.922078,0.0231,4.33863e-05
8,25,0.7,0.8,0.949772,0.0219,3.5044e-05
8,26,0.7,0.8,0.950943,0.0265,3.58182e-05
8,27,0.7,0.8,0.935606,0.0264,2.99179e-05
8,28,0.7,0.8,0.95339,0.0236,2.22811e-05
8,29,0.7,0.8,0.960317,0.0252,1.97123e-05
9,5,0.7,0.8,0,0,0
9,6,0.7,0.8,0,0,0
9,7,0.7,0.8,0,0,0
9,8,0.7,0.8,0,0,0
9,9,0.7,0.8,0,0,0
9,10,0.7,0.8,0,0,0
9,11,0.7,0.8,0,0.0001,2.34805e-07
9,12,0.7,0.8,1,0.0003,9.35551e-07
9,13,0.7,0.8,0.0909091,0.0011,4.17974e-06
9,14,0.7,0.8,0.4,0.0015,6.48264e-06
9,15,0.7,0.8,0.425,0.004,1.85959e-05
9,16,0.7,0.8,0.458333,0.0072,3.44016e-05
9,17,0.7,0.8,0.54955,0.0111,5.24927e-05
9,18,0.7,0.8,0.716049,0.0162,7.34854e-05
9,19,0.7,0.8,0.638554,0.0249,0.000105531
9,20,0.7,0.8,0.746479,0.0355,0.000137492
9,21,0.7,0.8,0.772182,0.0417,0.000144844
9,22,0.7,0.8,0.780384,0.0469,0.000143786
9,23,0.7,0.8,0.8463,0.0527,0.000140672
9,24,0.7,0.8,0.857627,0.059,0.000135528
9,25,0.7,0.8,0.871176,0.0621,0.000121534
9,26,0.7,0.8,0.896024,0.0654,0.000108112
9,27,0.7,0.8,0.920712,0.0618,8.56549e-05
9,28,0.7,0.8,0.91162,0.0611,7.05509e-05
9,29,0.7,0.8,0.932886,0.0596,5.70191e-05
10,5,0.7,0.8,0,0,0
10,6,0.7,0.8,0,0,0
10,7,0.7,0.8,0,0,0
10,8,0.7,0.8,0,0,0
10,9,0.7,0.8,0,0,0
10,10,0.7,0.8,0,0,0
10,11,0.7,0.8,0.2,0.0005,1.15793e-06
10,12,0.7,0.8,0.111111,0.0009,2.76817e-06
10,13,0.7,0.8,0.137931,0.0029,1.08682e-05
10,14,0.7,0.8,0.326923,0.0052,2.2165e-05
10,15,0.7,0.8,0.240385,0.0104,4.76864e-05
10,16,0.7,0.8,0.395833,0.0192,9.04798e-05
10,17,0.7,0.8,0.42069,0.029,0.000135263
10,18,0.7,0.8,0.519417,0.0412,0.000184326
10,19,0.7,0.8,0.562057,0.0564,0.000235756
10,20,0.7,0.8,0.613861,0.0707,0.000270068
10,21,0.7,0.8,0.696305,0.0866,0.000296679
10,22,0.7,0.8,0.710041,0.0976,0.000295118
10,23,0.7,0.8,0.755349,0.1075,0.000283014
10,24,0.7,0.8,0.787823,0.1084,0.00024559
10,25,0.7,0.8,0.83045,0.1156,0.000223135
10,26,0.7,0.8,0.848818,0.1184,0.000193041
10,27,0.7,0.8,0.862362,0.1177,0.000160895
10,28,0.7,0.8,0.875996,0.1129,0.000128576
10,29,0.7,0.8,0.906955,0.1064,0.000100397
11,5,0.7,0.8,0,0,0
11,6,0.7,0.8,0,0,0
11,7,0.7,0.8,0,0,0
11,8,0.7,0.8,0,0,0
11,9,0.7,0.8,0,0,0
11,10,0.7,0.8,0,0.0001,1.31818e-07
11,11,0.7,0.8,0,0.0002,3.9067e-07
11,12,0.7,0.8,0.0833333,0.0024,6.22631e-06
11,13,0.7,0.8,0.125,0.004,1.26442e-05
11,14,0.7,0.8,0.145833,0.0096,3.45148e-05
11,15,0.7,0.8,0.246231,0.0199,7.69634e-05
11,16,0.7,0.8,0.297872,0.0329,0.000130772
11,17,0.7,0.8,0.38856,0.0507,0.000199461
11,18,0.7,0.8,0.410256,0.0702,0.000264909
11,19,0.7,0.8,0.476731,0.0881,0.00031062
11,20,0.7,0.8,0.527656,0.1139,0.000366984
11,21,0.7,0.8,0.600154,0.1298,0.000375071
11,22,0.7,0.8,0.642519,0.1477,0.000376701
11,23,0.7,0.8,0.686312,0.1578,0.00035041
11,24,0.7,0.8,0.70875,0.16,0.000305753
11,25,0.7,0.8,0.751574,0.1747,0.000284429
11,26,0.7,0.8,0.781211,0.1618,0.000222509
11,27,0.7,0.8,0.804807,0.1706,0.000196705
11,28,0.7,0.8,0.824169,0.1564,0.000150235
11,29,0.7,0.8,0.84981,0.1578,0.00012559
12,5,0.7,0.8,0,0,0
12,6,0.7,0.8,0,0,0
12,7,0.7,0.8,0,0,0
12,8,0.7,0.8,0,0,0
12,9,0.7,0.8,0,0,0
12,10,0.7,0.8,0,0,0
12,11,0.7,0.8,0,0.0009,1.32041e-06
12,12,0.7,0.8,0.0416667,0.0024,4.67644e-06
12,13,0.7,0.8,0.0540541,0.0074,1.7569e-05
12,14,0.7,0.8,0.1,0.017,4.59058e-05
12,15,0.7,0.8,0.218462,0.0325,9.44059e-05
12,16,0.7,0.8,0.206166,0.0519,0.000154943
12,17,0.7,0.8,0.288,0.075,0.000221613
12,18,0.7,0.8,0.334395,0.0942,0.00026699
12,19,0.7,0.8,0.397599,0.1333,0.000352995
12,20,0.7,0.8,0.430537,0.1526,0.000369286
12,21,0.7,0.8,0.497691,0.1732,0.000375899
12,22,0.7,0.8,0.539576,0.1933,0.000370282
12,23,0.7,0.8,0.570071,0.2105,0.00035108
12,24,0.7,0.8,0.637821,0.2184,0.000313465
12,25,0.7,0.8,0.659331,0.2181,0.000266699
12,26,0.7,0.8,0.696088,0.2096,0.000216493
12,27,0.7,0.8,0.724798,0.1984,0.000171816
12,28,0.7,0.8,0.759128,0.1972,0.000142274
12,29,0.7,0.8,0.785484,0.186,0.000111185
13,5,0.7,0.8,0,0,0
13,6,0.7,0.8,0,0,0
13,7,0.7,0.8,0,0,0
13,8,0.7,0.8,0,0,0
13,9,0.7,0.8,0,0,0
13,10,0.7,0.8,0,0.0002,1.36281e-07
13,11,0.7,0.8,0,0.0009,9.08771e-07
13,12,0.7,0.8,0.047619,0.0042,5.63249e-06
13,13,0.7,0.8,0.0521739,0.0115,1.87914e-05
13,14,0.7,0.8,0.078341,0.0217,4.03297e-05
13,15,0.7,0.8,0.138568,0.0433,8.65666e-05
13,16,0.7,0.8,0.182077,0.0703,0.000144447
13,17,0.7,0.8,0.205231,0.0994,0.000202147
13,18,0.7,0.8,0.258798,0.1364,0.000266076
13,19,0.7,0.8,0.324444,0.1575,0.000287055
13,20,0.7,0.8,0.350204,0.1956,0.000325779
13,21,0.7,0.8,0.389937,0.2226,0.000332503
13,22,0.7,0.8,0.45568,0.2324,0.000306396
13,23,0.7,0.8,0.50423,0.2364,0.000271362
13,24,0.7,0.8,0.540427,0.2387,0.000235795
13,25,0.7,0.8,0.588835,0.2454,0.000206531
13,26,0.7,0.8,0.620775,0.2426,0.000172461
13,27,0.7,0.8,0.658438,0.2228,0.000132796
13,28,0.7,0.8,0.702319,0.2113,0.000104922
13,29,0.7,0.8,0.732649,0.2046,8.41753e-05
14,5,0.7,0.8,0,0,0
14,6,0.7,0.8,0,0,0
14,7,0.7,0.8,0,0,0
14,8,0.7,0.8,0,0,0
14,9,0.7,0.8,0,0.0001,2.56962e-08
14,10,0.7,0.8,0,0.0005,2.19398e-07
14,11,0.7,0.8,0,0.0015,9.75353e-07
14,12,0.7,0.8,0.0212766,0.0047,4.05889e-06
14,13,0.7,0.8,0.0948905,0.0137,1.44159e-05
14,14,0.7,0.8,0.0529801,0.0302,3.61436e-05
14,15,0.7,0.8,0.120316,0.0507,6.52723e-05
14,16,0.7,0.8,0.128911,0.0799,0.00010572
14,17,0.7,0.8,0.174677,0.1082,0.000141699
14,18,0.7,0.8,0.209677,0.1488,0.000186919
14,19,0.7,0.8,0.244303,0.1887,0.00022147
14,20,0.7,0.8,0.291864,0.2114,0.000226735
14,21,0.7,0.8,0.343515,0.239,0.000229893
14,22,0.7,0.8,0.396055,0.2535,0.000215221
14,23,0.7,0.8,0.43628,0.2613,0.000193152
14,24,0.7,0.8,0.478328,0.2607,0.000165837
14,25,0.7,0.8,0.514286,0.252,0.000136575
14,26,0.7,0.8,0.552754,0.2578,0.000118016
14,27,0.7,0.8,0.594264,0.2371,9.10037e-05
14,28,0.7,0.8,0.6502,0.2247,7.18502e-05
14,29,0.7,0.8,0.667509,0.1979,5.24305e-05
15,5,0.7,0.8,0,0,0
15,6,0.7,0.8,0,0,0
15,7,0.7,0.8,0,0,0
15,8,0.7,0.8,0,0,0
15,9,0.7,0.8,0,0,0
15,10,0.7,0.8,0,0.0005,1.34252e-07
15,11,0.7,0.8,0,0.0017,6.76407e-07
15,12,0.7,0.8,0.02,0.005,2.64222e-06
15,13,0.7,0.8,0.0272109,0.0147,9.46512e-06
15,14,0.7,0.8,0.0430464,0.0302,2.21167e-05
15,15,0.7,0.8,0.0666667,0.0555,4.37223e-05
15,16,0.7,0.8,0.113379,0.0882,7.14114e-05
15,17,0.7,0.8,0.128776,0.1258,0.000100811
15,18,0.7,0.8,0.152068,0.1644,0.000126369
15,19,0.7,0.8,0.186802,0.197,0.000141481
15,20,0.7,0.8,0.220522,0.2222,0.00014583
15,21,0.7,0.8,0.279279,0.2442,0.000143735
15,22,0.7,0.8,0.307754,0.2502,0.000129982
15,23,0.7,0.8,0.354752,0.2599,0.000117559
15,24,0.7,0.8,0.409725,0.2509,9.76631e-05
15,25,0.7,0.8,0.440499,0.2563,8.49978e-05
15,26,0.7,0.8,0.485263,0.2341,6.55765e-05
15,27,0.7,0.8,0.506407,0.2263,5.31496e-05
15,28,0.7,0.8,0.554791,0.2035,3.98179e-05
15,29,0.7,0.8,0.595067,0.1946,3.15478e-05
16,5,0.7,0.8,0,0,0
16,6,0.7,0.8,0,0,0
16,7,0.7,0.8,0,0,0
16,8,0.7,0.8,0,0,0
16,9,0.7,0.8,0,0,0
16,10,0.7,0.8,0,0.0006,9.47754e-08
16,11,0.7,0.8,0.0625,0.0016,3.74517e-07
16,12,0.7,0.8,0,0.0064,1.98962e-06
16,13,0.7,0.8,0.00657895,0.0152,5.75765e-06
16,14,0.7,0.8,0.029703,0.0303,1.30541e-05
16,15,0.7,0.8,0.0291096,0.0584,2.70654e-05
16,16,0.7,0.8,0.0774194,0.093,4.4297e-05
16,17,0.7,0.8,0.085209,0.1244,5.86464e-05
16,18,0.7,0.8,0.132812,0.1664,7.52461e-05
16,19,0.7,0.8,0.154685,0.2017,8.52179e-05
16,20,0.7,0.8,0.190299,0.2144,8.27788e-05
16,21,0.7,0.8,0.234188,0.234,8.10262e-05
16,22,0.7,0.8,0.253551,0.2394,7.31663e-05
16,23,0.7,0.8,0.294118,0.2533,6.74025e-05
16,24,0.7,0.8,0.327537,0.2473,5.663e-05
16,25,0.7,0.8,0.392888,0.2278,4.44432e-05
16,26,0.7,0.8,0.42794,0.2262,3.72762e-05
16,27,0.7,0.8,0.475195,0.2056,2.84074e-05
16,28,0.7,0.8,0.498161,0.1903,2.19051e-05
16,29,0.7,0.8,0.528377,0.1762,1.68045e-05
17,5,0.7,0.8,0,0,0
17,6,0.7,0.8,0,0,0
17,7,0.7,0.8,0,0,0
17,8,0.7,0.8,0,0,0
17,9,0.7,0.8,0,0.0001,5.27883e-09
17,10,0.7,0.8,0,0.0009,8.11285e-08
17,11,0.7,0.8,0,0.0013,1.73653e-07
17,12,0.7,0.8,0,0.0061,1.0822e-06
17,13,0.7,0.8,0.0184049,0.0163,3.52351e-06
17,14,0.7,0.8,0.0366197,0.0355,8.72811e-06
17,15,0.7,0.8,0.0550622,0.0563,1.48901e-05
17,16,0.7,0.8,0.0489433,0.0899,2.44364e-05
17,17,0.7,0.8,0.0584416,0.1232,3.3145e-05
17,18,0.7,0.8,0.0846154,0.156,4.02571e-05
17,19,0.7,0.8,0.129577,0.1775,4.27967e-05
17,20,0.7,0.8,0.15533,0.197,4.34058e-05
17,21,0.7,0.8,0.183515,0.2196,4.33939e-05
17,22,0.7,0.8,0.223958,0.2304,4.01843e-05
17,23,0.7,0.8,0.265957,0.2256,3.42583e-05
17,24,0.7,0.8,0.305845,0.2207,2.88411e-05
17,25,0.7,0.8,0.329952,0.207,2.30467e-05
17,26,0.7,0.8,0.337469,0.2015,1.89496e-05
17,27,0.7,0.8,0.390661,0.1756,1.38458e-05
17,28,0.7,0.8,0.436266,0.1671,1.09766e-05
17,29,0.7,0.8,0.48622,0.1524,8.29451e-06
18,5,0.7,0.8,0,0,0
18,6,0.7,0.8,0,0,0
18,7,0.7,0.8,0,0,0
18,8,0.7,0.8,0,0,0
18,9,0.7,0.8,0,0,0
18,10,0.7,0.8,0,0.0001,5.02496e-09
18,11,0.7,0.8,0,0.0017,1.26587e-07
18,12,0.7,0.8,0,0.0054,5.34038e-07
18,13,0.7,0.8,0.0114286,0.0175,2.10876e-06
18,14,0.7,0.8,0.00319489,0.0313,4.2898e-06
18,15,0.7,0.8,0.0167598,0.0537,7.91707e-06
18,16,0.7,0.8,0.0425287,0.087,1.31825e-05
18,17,0.7,0.8,0.0599251,0.1068,1.6017e-05
18,18,0.7,0.8,0.0784053,0.1505,2.16499e-05
18,19,0.7,0.8,0.0926254,0.1695,2.27815e-05
18,20,0.7,0.8,0.113723,0.1829,2.24645e-05
18,21,0.7,0.8,0.144943,0.1918,2.11274e-05
18,22,0.7,0.8,0.190716,0.1982,1.92699e-05
18,23,0.7,0.8,0.19542,0.1965,1.66338e-05
18,24,0.7,0.8,0.251817,0.1926,1.40303e-05
18,25,0.7,0.8,0.271763,0.1792,1.11219e-05
18,26,0.7,0.8,0.313246,0.1676,8.7862e-06
18,27,0.7,0.8,0.340506,0.158,6.9447e-06
18,28,0.7,0.8,0.39939,0.1312,4.80428e-06
18,29,0.7,0.8,0.391412,0.1211,3.6741e-06
19,5,0.7,0.8,0,0,0
19,6,0.7,0.8,0,0,0
19,7,0.7,0.8,0,0,0
19,8,0.7,0.8,0,0,0
19,9,0.7,0.8,0,0.0001,1.61111e-09
19,10,0.7,0.8,0,0.0004,1.10047e-08
19,11,0.7,0.8,0,0.0016,6.52299e-08
19,12,0.7,0.8,0,0.0048,2.599e-07
19,13,0.7,0.8,0.0148148,0.0135,8.90656e-07
19,14,0.7,0.8,0.0109091,0.0275,2.06354e-06
19,15,0.7,0.8,0.0278373,0.0467,3.76959e-06
19,16,0.7,0.8,0.0356125,0.0702,5.82376e-06
19,17,0.7,0.8,0.0416667,0.1008,8.27668e-06
19,18,0.7,0.8,0.0652361,0.1165,9.17554e-06
19,19,0.7,0.8,0.0810249,0.1444,1.06259e-05
19,20,0.7,0.8,0.100129,0.1548,1.04098e-05
19,21,0.7,0.8,0.111765,0.17,1.02526e-05
19,22,0.7,0.8,0.148695,0.1762,9.37925e-06
19,23,0.7,0.8,0.196319,0.163,7.55446e-06
19,24,0.7,0.8,0.201094,0.1646,6.56488e-06
19,25,0.7,0.8,0.223843,0.1577,5.35868e-06
19,26,0.7,0.8,0.248051,0.1411,4.04987e-06
19,27,0.7,0.8,0.312547,0.1331,3.20303e-06
19,28,0.7,0.8,0.347511,0.1105,2.21536e-06
19,29,0.7,0.8,0.345238,0.1092,1.81391e-06
20,5,0.7,0.8,0,0,0
20,6,0.7,0.8,0,0,0
20,7,0.7,0.8,0,0,0
20,8,0.7,0.8,0,0,0
20,9,0.7,0.8,0,0.0001,8.70117e-10
20,10,0.7,0.8,0,0.0002,2.97167e-09
20,11,0.7,0.8,0,0.0014,3.08252e-08
20,12,0.7,0.8,0,0.004,1.16971e-07
20,13,0.7,0.8,0.0310078,0.0129,4.5964e-07
20,14,0.7,0.8,0.0164609,0.0243,9.84778e-07
20,15,0.7,0.8,0.0266344,0.0413,1.80044e-06
20,16,0.7,0.8,0.0212418,0.0612,2.74201e-06
20,17,0.7,0.8,0.0365998,0.0847,3.75605e-06
20,18,0.7,0.8,0.059415,0.1094,4.65345e-06
20,19,0.7,0.8,0.055296,0.1284,5.1029e-06
20,20,0.7,0.8,0.0905141,0.1381,5.01551e-06
20,21,0.7,0.8,0.0864111,0.1435,4.674e-06
20,22,0.7,0.8,0.125936,0.1469,4.22314e-06
20,23,0.7,0.8,0.143266,0.1396,3.49424e-06
20,24,0.7,0.8,0.172059,0.136,2.92946e-06
20,25,0.7,0.8,0.184887,0.1244,2.28296e-06
20,26,0.7,0.8,0.238294,0.1196,1.85395e-06
20,27,0.7,0.8,0.288955,0.1014,1.31787e-06
20,28,0.7,0.8,0.301193,0.1006,1.08926e-06
20,29,0.7,0.8,0.319101,0.089,7.98428e-07
21,5,0.7,0.8,0,0,0
21,6,0.7,0.8,0,0,0
21,7,0.7,0.8,0,0,0
21,8,0.7,0.8,0,0,0
21,9,0.7,0.8,0,0,0
21,10,0.7,0.8,0,0.0005,3.97154e-09
21,11,0.7,0.8,0,0.0009,1.05935e-08
21,12,0.7,0.8,0,0.0039,6.09678e-08
21,13,0.7,0.8,0.0104167,0.0096,1.82859e-07
21,14,0.7,0.8,0.00858369,0.0233,5.04784e-07
21,15,0.7,0.8,0.0201149,0.0348,8.1101e-07
21,16,0.7,0.8,0.0198556,0.0554,1.32692e-06
21,17,0.7,0.8,0.0168303,0.0713,1.69027e-06
21,18,0.7,0.8,0.0518433,0.0868,1.97376e-06
21,19,0.7,0.8,0.0561471,0.1033,2.19467e-06
21,20,0.7,0.8,0.0827465,0.1136,2.20555e-06
21,21,0.7,0.8,0.0873702,0.1156,2.01285e-06
21,22,0.7,0.8,0.102564,0.117,1.79812e-06
21,23,0.7,0.8,0.121552,0.116,1.55218e-06
21,24,0.7,0.8,0.13691,0.1081,1.24478e-06
21,25,0.7,0.8,0.164449,0.1052,1.03208e-06
21,26,0.7,0.8,0.186354,0.0982,8.13759e-07
21,27,0.7,0.8,0.210823,0.0887,6.16278e-07
21,28,0.7,0.8,0.284367,0.0742,4.29492e-07
21,29,0.7,0.8,0.298592,0.071,3.40504e-07
22,5,0.7,0.8,0,0,0
22,6,0.7,0.8,0,0,0
22,7,0.7,0.8,0,0,0
22,8,0.7,0.8,0,0,0
22,9,0.7,0.8,0,0,0
22,10,0.7,0.8,0,0.0004,1.68594e-09
22,11,0.7,0.8,0,0.0009,5.62122e-09
22,12,0.7,0.8,0,0.004,3.31808e-08
22,13,0.7,0.8,0,0.0086,8.69233e-08
22,14,0.7,0.8,0,0.0162,1.86233e-07
22,15,0.7,0.8,0.016129,0.031,3.83354e-07
22,16,0.7,0.8,0.0154525,0.0453,5.7574e-07
22,17,0.7,0.8,0.015674,0.0638,8.02561e-07
22,18,0.7,0.8,0.0321678,0.0715,8.62727e-07
22,19,0.7,0.8,0.0426267,0.0868,9.78546e-07
22,20,0.7,0.8,0.0662393,0.0936,9.64288e-07
22,21,0.7,0.8,0.0647948,0.0926,8.55573e-07
22,22,0.7,0.8,0.085353,0.0949,7.73909e-07
22,23,0.7,0.8,0.104478,0.0938,6.66009e-07
22,24,0.7,0.8,0.137514,0.0909,5.55421e-07
22,25,0.7,0.8,0.143685,0.0863,4.49261e-07
22,26,0.7,0.8,0.158854,0.0768,3.37705e-07
22,27,0.7,0.8,0.199122,0.0683,2.51806e-07
22,28,0.7,0.8,0.216667,0.066,2.02715e-07
22,29,0.7,0.8,0.231518,0.0514,1.30803e-07
23,5,0.7,0.8,0,0,0
23,6,0.7,0.8,0,0,0
23,7,0.7,0.8,0,0,0
23,8,0.7,0.8,0,0,0
23,9,0.7,0.8,0,0,0
23,10,0.7,0.8,0,0.0001,2.22497e-10
23,11,0.7,0.8,0,0.0007,2.30796e-09
23,12,0.7,0.8,0,0.0033,1.44505e-08
23,13,0.7,0.8,0.0128205,0.0078,4.16174e-08
23,14,0.7,0.8,0.0134228,0.0149,9.04213e-08
23,15,0.7,0.8,0.0149254,0.0268,1.74951e-07
23,16,0.7,0.8,0.00530504,0.0377,2.52937e-07
23,17,0.7,0.8,0.00389864,0.0513,3.40657e-07
23,18,0.7,0.8,0.0247525,0.0606,3.85996e-07
23,19,0.7,0.8,0.0306834,0.0717,4.26701e-07
23,20,0.7,0.8,0.0524246,0.0763,4.14953e-07
23,21,0.7,0.8,0.0503979,0.0754,3.67757e-07
23,22,0.7,0.8,0.0906801,0.0794,3.41812e-07
23,23,0.7,0.8,0.0894942,0.0771,2.88984e-07
23,24,0.7,0.8,0.0980663,0.0724,2.33529e-07
23,25,0.7,0.8,0.125,0.0632,1.73679e-07
23,26,0.7,0.8,0.156303,0.0595,1.38113e-07
23,27,0.7,0.8,0.160777,0.0566,1.10155e-07
23,28,0.7,0.8,0.150743,0.0471,7.63671e-08
23,29,0.7,0.8,0.214634,0.041,5.50785e-08
24,5,0.7,0.8,0,0,0
24,6,0.7,0.8,0,0,0
24,7,0.7,0.8,0,0,0
24,8,0.7,0.8,0,0,0
24,9,0.7,0.8,0,0,0
24,10,0.7,0.8,0,0.0001,1.17061e-10
24,11,0.7,0.8,0,0.0006,1.04081e-09
24,12,0.7,0.8,0,0.0022,5.06853e-09
24,13,0.7,0.8,0.0185185,0.0054,1.51588e-08
24,14,0.7,0.8,0.00840336,0.0119,3.79945e-08
24,15,0.7,0.8,0.012931,0.0232,7.96817e-08
24,16,0.7,0.8,0.0126582,0.0316,1.11544e-07
24,17,0.7,0.8,0.0229008,0.0393,1.37304e-07
24,18,0.7,0.8,0.0230415,0.0434,1.45442e-07
24,19,0.7,0.8,0.0297952,0.0537,1.68139e-07
24,20,0.7,0.8,0.0434783,0.0621,1.77687e-07
24,21,0.7,0.8,0.0398724,0.0627,1.60896e-07
24,22,0.7,0.8,0.0751174,0.0639,1.44729e-07
24,23,0.7,0.8,0.0726979,0.0619,1.22067e-07
24,24,0.7,0.8,0.0758621,0.058,9.8428e-08
24,25,0.7,0.8,0.095057,0.0526,7.60511e-08
24,26,0.7,0.8,0.141079,0.0482,5.88647e-08
24,27,0.7,0.8,0.16152,0.0421,4.31081e-08
24,28,0.7,0.8,0.145455,0.0385,3.28424e-08
24,29,0.7,0.8,0.187683,0.0341,2.41014e-08
25,5,0.7,0.8,0,0,0
25,6,0.7,0.8,0,0,0
25,7,0.7,0.8,0,0,0
25,8,0.7,0.8,0,0,0
25,9,0.7,0.8,0,0,0
25,10,0.7,0.8,0,0.0002,1.2295e-10
25,11,0.7,0.8,0,0.0006,5.46583e-10
25,12,0.7,0.8,0,0.0017,2.0568e-09
25,13,0.7,0.8,0,0.0055,8.10806e-09
25,14,0.7,0.8,0,0.0095,1.59287e-08
25,15,0.7,0.8,0.00564972,0.0177,3.19248e-08
25,16,0.7,0.8,0.0124481,0.0241,4.46747e-08
25,17,0.7,0.8,0.00914634,0.0328,6.01794e-08
25,18,0.7,0.8,0.0180412,0.0388,6.82834e-08
25,19,0.7,0.8,0.0184049,0.0489,8.04057e-08
25,20,0.7,0.8,0.0291829,0.0514,7.72344e-08
25,21,0.7,0.8,0.0516529,0.0484,6.52241e-08
25,22,0.7,0.8,0.0470588,0.051,6.06611e-08
25,23,0.7,0.8,0.0545852,0.0458,4.74307e-08
25,24,0.7,0.8,0.0723982,0.0442,3.9391e-08
25,25,0.7,0.8,0.0589681,0.0407,3.09029e-08
25,26,0.7,0.8,0.0991957,0.0373,2.39222e-08
25,27,0.7,0.8,0.156522,0.0345,1.85516e-08
25,28,0.7,0.8,0.145907,0.0281,1.25883e-08
25,29,0.7,0.8,0.165354,0.0254,9.4277e-09
26,5,0.7,0.8,0,0,0
26,6,0.7,0.8,0,0,0
26,7,0.7,0.8,0,0,0
26,8,0.7,0.8,0,0,0
26,9,0.7,0.8,0,0,0
26,10,0.7,0.8,0,0,0
26,11,0.7,0.8,0,0.0004,1.91239e-10
26,12,0.7,0.8,0,0.0016,1.01596e-09
26,13,0.7,0.8,0,0.0034,2.63054e-09
26,14,0.7,0.8,0.0222222,0.009,7.91977e-09
26,15,0.7,0.8,0,0.0139,1.31578e-08
26,16,0.7,0.8,0,0.0212,2.06249e-08
26,17,0.7,0.8,0.0115385,0.026,2.50357e-08
26,18,0.7,0.8,0.00931677,0.0322,2.97407e-08
26,19,0.7,0.8,0.0299401,0.0334,2.88228e-08
26,20,0.7,0.8,0.0232558,0.0344,2.7128e-08
26,21,0.7,0.8,0.030303,0.0363,2.56733e-08
26,22,0.7,0.8,0.02657,0.0414,2.58436e-08
26,23,0.7,0.8,0.0421348,0.0356,1.93489e-08
26,24,0.7,0.8,0.0384615,0.0364,1.70251e-08
26,25,0.7,0.8,0.065625,0.032,1.27517e-08
26,26,0.7,0.8,0.0583942,0.0274,9.22263e-09
26,27,0.7,0.8,0.120968,0.0248,6.99882e-09
26,28,0.7,0.8,0.115044,0.0226,5.31349e-09
26,29,0.7,0.8,0.115789,0.019,3.70116e-09
27,5,0.7,0.8,0,0,0
27,6,0.7,0.8,0,0,0
27,7,0.7,0.8,0,0,0
27,8,0.7,0.8,0,0,0
27,9,0.7,0.8,0,0,0
27,10,0.7,0.8,0,0,0
27,11,0.7,0.8,0,0,0
27,12,0.7,0.8,0,0.0009,3.00037e-10
27,13,0.7,0.8,0,0.0029,1.17799e-09
27,14,0.7,0.8,0.0232558,0.0043,1.98662e-09
27,15,0.7,0.8,0,0.0111,5.51654e-09
27,16,0.7,0.8,0.00689655,0.0145,7.4063e-09
27,17,0.7,0.8,0.00473934,0.0211,1.06671e-08
27,18,0.7,0.8,0.0273438,0.0256,1.2414e-08
27,19,0.7,0.8,0.0153846,0.026,1.17799e-08
27,20,0.7,0.8,0.0102389,0.0293,1.21312e-08
27,21,0.7,0.8,0.02,0.03,1.11397e-08
27,22,0.7,0.8,0.0428135,0.0327,1.07171e-08
27,23,0.7,0.8,0.0437956,0.0274,7.81867e-09
27,24,0.7,0.8,0.0496454,0.0282,6.92489e-09
27,25,0.7,0.8,0.0530973,0.0226,4.72826e-09
27,26,0.7,0.8,0.104167,0.024,4.24124e-09
27,27,0.7,0.8,0.048913,0.0184,2.72626e-09
27,28,0.7,0.8,0.0930233,0.0172,2.12313e-09
27,29,0.7,0.8,0.125,0.0176,1.8e-09
28,5,0.7,0.8,0,0,0
28,6,0.7,0.8,0,0,0
28,7,0.7,0.8,0,0,0
28,8,0.7,0.8,0,0,0
28,9,0.7,0.8,0,0,0
28,10,0.7,0.8,0,0,0
28,11,0.7,0.8,0,0.0005,6.59727e-11
28,12,0.7,0.8,0,0.0012,2.10288e-10
28,13,0.7,0.8,0,0.0017,3.62988e-10
28,14,0.7,0.8,0,0.0055,1.3357e-09
28,15,0.7,0.8,0,0.0072,1.88095e-09
28,16,0.7,0.8,0,0.0131,3.51727e-09
28,17,0.7,0.8,0.015625,0.0128,3.40152e-09
28,18,0.7,0.8,0.0060241,0.0166,4.23137e-09
28,19,0.7,0.8,0.00460829,0.0217,5.16806e-09
28,20,0.7,0.8,0.012987,0.0231,5.02747e-09
28,21,0.7,0.8,0.0384615,0.0234,4.56739e-09
28,22,0.7,0.8,0.00956938,0.0209,3.60061e-09
28,23,0.7,0.8,0.0344828,0.0232,3.47994e-09
28,24,0.7,0.8,0.0490196,0.0204,2.63327e-09
28,25,0.7,0.8,0.0241546,0.0207,2.27648e-09
28,26,0.7,0.8,0.0789474,0.019,1.76496e-09
28,27,0.7,0.8,0.0848485,0.0165,1.28509e-09
28,28,0.7,0.8,0.145833,0.0144,9.34353e-10
28,29,0.7,0.8,0.110092,0.0109,5.85987e-10
29,5,0.7,0.8,0,0,0
29,6,0.7,0.8,0,0,0
29,7,0.7,0.8,0,0,0
29,8,0.7,0.8,0,0,0
29,9,0.7,0.8,0,0,0
29,10,0.7,0.8,0,0,0
29,11,0.7,0.8,0,0.0003,2.08467e-11
29,12,0.7,0.8,0,0.0001,9.229e-12
29,13,0.7,0.8,0,0.0018,2.02413e-10
